"Aach, Hegau";"78267";"gemeinde@aach.de"
"Bonn";"53111";"stvo@bonn.de"
"Bonn";"53113";"stvo@bonn.de"
"Bonn";"53115";"stvo@bonn.de"
"Bonn";"53117";"stvo@bonn.de"
"Bonn";"53119";"stvo@bonn.de"
"Bonn";"53121";"stvo@bonn.de"
"Bonn";"53123";"stvo@bonn.de"
"Bonn";"53125";"stvo@bonn.de"
"Bonn";"53127";"stvo@bonn.de"
"Bonn";"53129";"stvo@bonn.de"
"Bonn";"53173";"stvo@bonn.de"
"Bonn";"53175";"stvo@bonn.de"
"Bonn";"53177";"stvo@bonn.de"
"Bonn";"53179";"stvo@bonn.de"
"Bonn";"53225";"stvo@bonn.de"
"Bonn";"53227";"stvo@bonn.de"
"Bonn";"53229";"stvo@bonn.de"
"Bonndorf i. Sch.";"79848";"nikolaus.riesterer@bonndorf.de"
"Bopfingen";"73441";"infobopfingen@bopfingen.de"
"Borken";"46325";"Martina.van-Wesel@borken.de"
"Borkum";"26757";"frank.pahl@borkum.de"
"Bornheim";"53332";"info@stadt-bornheim.de"
"Bottrop";"46236";"stadtverwaltung@bottrop.de"
"Bottrop";"46238";"dirk.nordwig@bottrop.de"
"Bottrop";"46240";"dirk.nordwig@bottrop.de"
"Bottrop";"46242";"dirk.nordwig@bottrop.de"
"Bottrop";"46244";"dirk.nordwig@bottrop.de"
"Bous";"66359";"info@bous.de"
"Brackenheim";"74336";"info@brackenheim.de"
"Brake/Unterweser";"26919";"stadt@brake.de"
"Bramsche";"49565";"info@bramsche.de"
"Brandenburg";"14770";"ordnungsamt@stadt-brandenburg.de"
"Brandenburg";"14772";"ordnungsamt@stadt-brandenburg.de"
"Brandenburg";"14774";"ordnungsamt@stadt-brandenburg.de"
"Brandenburg";"14776";"ordnungsamt@stadt-brandenburg.de"
"Braunlage";"38700";"jan.mueller@stadt-braunlage.de"
"Braunschweig";"38100";"bussgeldabteilung@braunschweig.de"
"Braunschweig";"38102";"gewerbe.ordnung@braunschweig.de"
"Braunschweig";"38104";"gewerbe.ordnung@braunschweig.de"
"Braunschweig";"38106";"gewerbe.ordnung@braunschweig.de"
"Braunschweig";"38108";"gewerbe.ordnung@braunschweig.de"
"Braunschweig";"38110";"gewerbe.ordnung@braunschweig.de"
"Braunschweig";"38112";"gewerbe.ordnung@braunschweig.de"
"Braunschweig";"38114";"gewerbe.ordnung@braunschweig.de"
"Braunschweig";"38116";"gewerbe.ordnung@braunschweig.de"
"Braunschweig";"38118";"gewerbe.ordnung@braunschweig.de"
"Braunschweig";"38120";"gewerbe.ordnung@braunschweig.de"
"Braunschweig";"38122";"gewerbe.ordnung@braunschweig.de"
"Braunschweig";"38124";"gewerbe.ordnung@braunschweig.de"
"Braunschweig";"38126";"gewerbe.ordnung@braunschweig.de"
"Breidenbach";"35236";"m.voelker@breidenbach.de"
"Breisach am Rhein";"79206";"fuchs@breisach.de"
"Bremen";"28195";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28197";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28199";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28201";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28203";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28205";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28207";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28209";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28211";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28213";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28215";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28217";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28219";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28237";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28239";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28259";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28277";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28279";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28307";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28309";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28325";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28327";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28329";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28355";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28357";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28359";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28777";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremen";"28779";"bussgeldstelle@ordnungsamt.bremen.de"
"Bremerhaven";"27568";"buergerundordnungsamt@magistrat.bremerhaven.de "
"Bremerhaven";"27570";"buergerundordnungsamt@magistrat.bremerhaven.de "
"Bremerhaven";"27572";"buergerundordnungsamt@magistrat.bremerhaven.de "
"Bremerhaven";"27574";"buergerundordnungsamt@magistrat.bremerhaven.de "
"Bremerhaven";"27576";"buergerundordnungsamt@magistrat.bremerhaven.de"
"Bremerhaven";"27578";"buergerundordnungsamt@magistrat.bremerhaven.de "
"Bremerhaven";"27580";"buergerundordnungsamt@magistrat.bremerhaven.de "
"Bremervörde";"27432";"dieter.soellner@bremervoerde.de"
"Bretten";"75015";"gbka@gmx.de"
"Bretzfeld";"74626";"rathaus@bretzfeld.de"
"Brilon";"59929";"info@brilon.de"
"Brome";"38465";"holger.schulz@samtgemeinde-brome.de"
"Bruchhausen-Vilsen";"27305";"info@bruchhausen-vilsen.de"
"Bruchköbel";"63486";"info@bruchkoebel.de"
"Bruchmühlbach-Miesau";"66892";"info@bruchmuehlbach-miesau.de"
"Bruchsal";"76646";"info@bruchsal.de"
"Bruckmühl";"83052";"nikolaus.briefer@bruckmuehl.de"
"Brühl";"50321";"stadtverwaltung@bruehl.de"
"Brühl";"68782";"buergermeisteramt@bruehl-baden.de"
"Brunsbüttel";"25541";"jan.bornhoeft@stadt-brunsbuettel.de"
"Buchen(Oderw.)";"74722";"stadt@buchen.de"
"Buchholz i.d. Nordheide";"21244";"alexander.ruff@stadt-buchholz.de"
"Bückeburg";"31675";"jhillmer@bueckeburg.de"
"Budenheim";"55257";"stadt@buehl.de"
"Buechen";"21514";"ordnungsamt@gemeinde-buechen.de "
"Buedelsdorf";"24782";"buergerbuero@buedelsdorf.de"
"Buetzow";"18245";"klaus.rambow@buetzow.de"
"Buetzow";"18246";"doerte.stahlfast@buetzow.de"
"Bühl";"77806";"stadt@buehl.de"
"Bünde";"32257";"info@buende.de"
"Burgau";"89331";"rathaus@burgau.de"
"Burgdorf";"31303";"ordnungsamt@burgdorf.de"
"Burgwedel";"30938";"s.juergen@burgwedel.de"
"Burladingen";"72393";"info@burladingen.de"
"Butzbach";"35510";"ordnungsbehoerde@stadt-butzbach.de"
"Buxtehude";"21614";"fg32@stadt.buxtehude.de"
"Cadenberge";"21781";"info@am-dobrock.de"
"Calden";"34379";"matthias.schoeps@calden.de"
"Calw";"75365";"edv@calw.de"
"Castrop-Rauxel";"44575";"infotechnik@castrop-rauxel.de"
"Celle";"29221";"ralf.hofemeister@celle.de"
"Cham";"93413";"poststelle@cham.de"
"Chemnitz";"09111";"ordnungsamt@stadt-chemnitz.de "
"Chemnitz";"09112";"ordnungsamt@stadt-chemnitz.de "
"Chemnitz";"09113";"ordnungsamt@stadt-chemnitz.de "
"Chemnitz";"09114";"ordnungsamt@stadt-chemnitz.de "
"Chemnitz";"09116";"ordnungsamt@stadt-chemnitz.de "
"Chemnitz";"09117";"ordnungsamt@stadt-chemnitz.de "
"Chemnitz";"09119";"ordnungsamt@stadt-chemnitz.de "
"Chemnitz";"09120";"ordnungsamt@stadt-chemnitz.de "
"Chemnitz";"09122";"ordnungsamt@stadt-chemnitz.de "
"Chemnitz";"09123";"ordnungsamt@stadt-chemnitz.de "
"Chemnitz";"09125";"ordnungsamt@stadt-chemnitz.de "
"Chemnitz";"09126";"ordnungsamt@stadt-chemnitz.de "
"Chemnitz";"09127";"ordnungsamt@stadt-chemnitz.de "
"Chemnitz";"09130";"ordnungsamt@stadt-chemnitz.de "
"Chemnitz";"09131";"ordnungsamt@stadt-chemnitz.de "
"Clausthal-Zellerfeld";"38678";"buergerbuero@samtgemeindeoberharz.de"
"Cloppenburg";"49661";"kutzner@cloppenburg.de"
"Cochem";"56812";"stadtverwaltung.cochem@lcoc.de"
"Coesfeld";"48653";"stadt@coesfeld.de"
"Coswig";"01640";"ordnungswesen@stadt.coswig.de"
"Cottbus";"03042";"ordnungsamt@cottbus.de"
"Cottbus";"03044";"ordnungsamt@cottbus.de"
"Cottbus";"03046";"ordnungsamt@cottbus.de"
"Cottbus";"03048";"ordnungsamt@cottbus.de"
"Cottbus";"03050";"ordnungsamt@cottbus.de"
"Cottbus";"03051";"ordnungsamt@cottbus.de"
"Cottbus";"03052";"ordnungsamt@cottbus.de"
"Cottbus";"03053";"ordnungsamt@cottbus.de"
"Cottbus";"03054";"ordnungsamt@cottbus.de"
"Cottbus";"03055";"ordnungsamt@cottbus.de"
"Crailsheim";"74564";"info@crailsheim.de"
"Cremlingen";"38162";"info@cremlingen.de"
"Cuxhaven";"27472";"info@cuxhaven.de"
"Dachau";"85221";"ordnungsamt@dachau.de"
"Dahn";"66991";"info@dahner-felsenland-de"
"Damme";"49401";"info@damme.de"
"Dänischenhagen";"24229";"j.baeumer@amt-daenischenhagen.de"
"Dannenberg";"29451";"dannenberg@dannenberg.de"
"Dannstadt-Schauernheim";"67125";"wolfgang.guenther@vg-dannstadt-schauernheim.de"
"Darmsta";"64283";"witta.warkentin@darmstadt.de"
"Darmstadt";"64285";"witta.warkentin@darmstadt.de"
"Darmstadt";"64287";"witta.warkentin@darmstadt.de"
"Darmstadt";"64289";"witta.warkentin@darmstadt.de"
"Darmstadt";"64291";"witta.warkentin@darmstadt.de"
"Darmstadt";"64293";"witta.warkentin@darmstadt.de"
"Darmstadt";"64295";"witta.warkentin@darmstadt.de"
"Darmstadt";"64297";"witta.warkentin@darmstadt.de"
"Dassel";"37586";"buergermeister@stadt-dassel.de"
"Datteln";"45711";"edv@datteln.de"
"Deidesheim";"67146";"verwaltung@vg-deidesheim.rlp.de"
"Delbrück";"33129";"info@stadt-delbrueck.de"
"Delmenhorst";"27749";"rathaus@delmenhorst.de"
"Delmenhorst";"27751";"owiverkehrsangelegenheiten@delmenhorst.de"
"Delmenhorst";"27753";"owiverkehrsangelegenheiten@delmenhorst.de"
"Delmenhorst";"27755";"owiverkehrsangelegenheiten@delmenhorst.de"
"Denkendorf";"73770";"t.steimle@denkendorf.de"
"Denzlingen";"79211";"gemeinde@denzlingen.de"
"Dessau";"06842";"ordnungsamt@dessau-rosslau.de"
"Dessau";"06844";"ordnungsamt@dessau-rosslau.de"
"Dessau";"06846";"ordnungsamt@dessau-rosslau.de"
"Dessau";"06847";"ordnungsamt@dessau-rosslau.de"
"Dessau";"06849";"ordnungsamt@dessau-rosslau.de"
"Detmold";"32756";"info@detmold.de"
"Dettenheim";"76706";"mthate@dettenheim.de"
"Diepholz";"49356";"webmaster@stadt-diepholz.de"
"Dillenburg";"35666";"ordnungspolizei@dillenburg.de"
"Dillenburg";"35683";"stadt@dillenburg.de"
"Dillingen";"66750";"stadt@dillingen-saar.de"
"Dingolfing";"84130";"hostmaster@dingolfing.de"
"Dinklage";"49413";"dinklage@dinklage.de"
"Dinslaken";"46535";"Joerg.Steeg@dinslaken.de"
"Dinslaken";"46536";"joerg.steeg@dinslaken.de"
"Dinslaken";"46537";"ingrid.hauschild@dinslaken.de"
"Dinslaken";"46539";"ingrid.hauschild@dinslaken.de"
"Dissen a.Tw.";"49201";"Herbermann@dissen.de "
"Ditzingen";"71254";"stadt@ditzingen.de"
"Döbeln";"04720";"owig@doebeln.de"
"Donau-Ries";"86609";"markus.huegele@lra-donau-ries.de"
"Donaueschingen";"78166";"arno.ruf@donaueschingen.de"
"Donzdorf";"73072";"stadt@donzdorf.de"
"Dormagen";"41539";"regina.schwind@stadt-dormagen.de"
"Dormagen";"41540";"regina.schwind@stadt-dormagen.de"
"Dörpen";"26892";"sibum@doerpen.de"
"Dorsten";"46282";"ordnungsamt@dorsten.de"
"Dorsten";"46284";"ordnungsamt@dorsten.de"
"Dortmund";"44122";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44135";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44137";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44139";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44141";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44143";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44145";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44147";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44149";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44225";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44227";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44229";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44263";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44265";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44267";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44269";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44287";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44289";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44309";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44319";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44328";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44329";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44339";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44357";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44359";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44369";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44379";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dortmund";"44388";"fremdanzeigen.verkehrsueberwachung@stadtdo.de"
"Dörverden";"27313";"r.gehrke@doerverden.de"
"Dossenheim";"69221";"kailimmberger@dossenheim.de"
"Dransfeld";"37127";"rathaus@dransfeld.de"
"Dreieich";"63303";"strassenverkehr@dreieich.de"
"Dresden";"01067";"bussgeldstelle@dresden.de"
"Dresden";"01069";"bussgeldstelle@dresden.de"
"Dresden";"01097";"bussgeldstelle@dresden.de"
"Dresden";"01099";"bussgeldstelle@dresden.de"
"Dresden";"01109";"bussgeldstelle@dresden.de"
"Dresden";"01127";"bussgeldstelle@dresden.de"
"Dresden";"01129";"bussgeldstelle@dresden.de"
"Dresden";"01139";"bussgeldstelle@dresden.de"
"Dresden";"01157";"bussgeldstelle@dresden.de"
"Dresden";"01159";"bussgeldstelle@dresden.de"
"Dresden";"01169";"bussgeldstelle@dresden.de"
"Dresden";"01187";"bussgeldstelle@dresden.de"
"Dresden";"01189";"bussgeldstelle@dresden.de"
"Dresden";"01217";"bussgeldstelle@dresden.de"
"Dresden";"01219";"bussgeldstelle@dresden.de"
"Dresden";"01237";"bussgeldstelle@dresden.de"
"Dresden";"01239";"bussgeldstelle@dresden.de"
"Dresden";"01257";"bussgeldstelle@dresden.de"
"Dresden";"01259";"bussgeldstelle@dresden.de"
"Dresden";"01277";"bussgeldstelle@dresden.de"
"Dresden";"01279";"bussgeldstelle@dresden.de"
"Dresden";"01307";"bussgeldstelle@dresden.de"
"Dresden";"01309";"bussgeldstelle@dresden.de"
"Dresden";"01324";"bussgeldstelle@dresden.de"
"Dresden";"01326";"bussgeldstelle@dresden.de"
"Drochtersen";"21706";"info@luenstedt.net"
"Dudenhofen";"67373";"n.nebel@vg-dudenhofen.de"
"Duderstadt";"37115";"h.schroeder@duderstadt.de"
"Duesseldorf";"40200";"verkehrsueberwachung@duesseldorf.de"
"Duisburg";"47051";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47053";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47055";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47057";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47058";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47059";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47119";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47137";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47138";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47139";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47166";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47167";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47169";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47178";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47179";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47198";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47199";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47226";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47228";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47229";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47239";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47249";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47259";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47269";"ordnungsamt@stadt-duisburg.de"
"Duisburg";"47279";"ordnungsamt@stadt-duisburg.de"
"Dülmen";"48249";"stadt@duelmen.de"
"Düren, Rheinl";"52349";"stadtordnungsamt@dueren.de"
"Düren, Rheinl";"52351";"stadtordnungsamt@dueren.de"
"Düren, Rheinl";"52353";"stadtordnungsamt@dueren.de"
"Düren, Rheinl";"52355";"stadtordnungsamt@dueren.de"
"Durmesheim";"76441";"info@durmersheim.de"
"Düsseldorf";"40210";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40211";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40212";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40213";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40215";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40217";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40219";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40221";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40223";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40225";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40227";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40229";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40231";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40233";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40235";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40237";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40239";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40468";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40470";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40472";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40474";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40476";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40477";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40479";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40489";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40545";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40547";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40549";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40589";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40591";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40593";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40595";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40597";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40599";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40625";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40627";"bussgeldstelle@duesseldorf.de"
"Düsseldorf";"40629";"bussgeldstelle@duesseldorf.de"
"Eberbach";"69412";"stadt@eberbach.de"
"Ebersbach a. d. Fils";"73065";"neumann@ebersbach.de"
"Eberswalde";"16225";"u.birk@eberswalde.de"
"Ebstorf";"29574";"samtgemeinde_ebstorf@t-online.de"
"Eching";"85386";"robert.jung@eching.de"
"Eckental/Eschenau";"90542";"edv@eckental.de"
"Eckernförde";"24340";"stadt@eckernfoerde.de"
"Edemissen";"31234";"info.rathaus@edemissen.de"
"Edenkoben";"67480";"frank.reischmann@vg-edenkoben.de"
"Edermünde";"34295";"blum@gemeinde.edermuende.de"
"Edertal";"34549";"gemeinde@edertal.de"
"Edewecht";"26188";"mauritz@edewecht.de"
"Edingen-Neckarhausen";"68535";"info@edingen-neckarhausen.de"
"Eggenfelden";"84307";"stefan.selingen@eggenfelden.de"
"Eggenstein-Leopoldshafen";"76344";"o.deiss@egg-leo.de"
"Ehingen";"89584";"w.kneer@ehingen.de"
"Ehningen";"71139";"gemeinde@ehningen.de"
"Eichenzell";"36124";"hergenhan@eichenzell.de"
"Eichstätt, Bay";"85072";"poststelle@eichstaett.de"
"Eichwalde";"15732";"Ordnungsamt@dahme-Spreewald.de"
"Einbeck";"37574";"aruettgeroth@einbeck.de"
"Eisenberg/Pfalz";"67299";"edv@vg-eisenberg.de"
"Eislingen/Fils";"73054";"stadtinfo@eislingen.de"
"Eitorf ";"53783";"buergermeister@eitorf.de"
"Elchingen";"89275";"info@elchingen.de"
"Ellwangen(Jagst)";"73479";"juergen.seifer@ellwangen.de"
"Elmshorn";"25335";"ordnungsamt@elmshorn.de"
"Elmshorn";"25336";"ordnungsamt@elmshorn.de"
"Elmshorn";"25337";"ordnungsamt@elmshorn.de"
"Elsenfeld";"63820";"kai.hohmann@elsenfeld.de"
"Elsfleth";"26931";"stadt@elsfleth.de"
"Eltville am Rhein";"65343";"ordnungspolizei@eltville.de"
"Eltville am Rhein";"65344";"info@eltville.de"
"Eltville am Rhein";"65345";"info@eltville.de"
"Eltville am Rhein";"65346";"info@eltville.de"
"Eltville am Rhein";"65347";"info@eltville.de"
"Elze";"31008";"stadtverwaltung@elze.de"
"Emden";"26721";"grendel@emden.de"
"Emden";"26723";"grendel@emden.de"
"Emden";"26725";"grendel@emden.de"
"Emlichheim";"49824";"keuters@emmlichheim.de"
"Emmendingen";"79312";"j.mim@emmendingen.de"
"Emmerich am Rhein";"46446";"stadtverwaltung@stadt-emmerich.de"
"Emmerthal";"31860";"lehmann@emmerthal.de"
"Emsbüren";"48488";"uwe.hilling@emsbueren.de"
"Emsdetten";"48282";"stadt@emsdetten.de"
"Emstek";"49685";"rathaus@emstek.de"
"Engen";"78234";"rathaus@engen.de"
"Eningen unter Achalm";"72800";"kay.thun@eningen.de"
"Enkenbach-Alsenborn";"67677";"info@enkenbach-alsenborn.de"
"Ennepetal";"58256";"stadt@ennepetal.de"
"Ennigerloh";"59320";"stadt@ennigerloh.de"
"Ensdorf";"66806";"info@gemeinde-ensdorf.de"
"Eppelborn";"66571";"gemeinde@eppelborn.de"
"Eppelheim";"69214";"m.peschko@eppelheim.de"
"Eppingen";"75031";"Rathaus@eppingen.de"
"Erbach/Donau";"89155";"neher@erbach-donau.de"
"Erding";"85435";"presse@erding.de"
"Erftstadt";"50374";"buergermeister@erftstadt.de"
"Erfurt";"99084";"buergeramt@erfurt.de"
"Erfurt";"99085";"buergeramt@erfurt.de"
"Erfurt";"99086";"buergeramt@erfurt.de"
"Erfurt";"99087";"buergeramt@erfurt.de"
"Erfurt";"99089";"buergeramt@erfurt.de"
"Erfurt";"99091";"buergeramt@erfurt.de"
"Erfurt";"99092";"buergeramt@erfurt.de"
"Erfurt";"99094";"buergeramt@erfurt.de"
"Erfurt";"99096";"buergeramt@erfurt.de"
"Erfurt";"99097";"buergeramt@erfurt.de"
"Erfurt";"99099";"buergeramt@erfurt.de"
"Erkelenz";"41812";"info@erkelenz.de"
"Erkrath";"40699";"ordnung@erkrath.de"
"Erlangen";"91052";"info@zv-kvue.nuernberg.de"
"Erlangen";"91054";"info@zv-kvue.nuernberg.de"
"Erlangen";"91056";"info@zv-kvue.nuernberg.de"
"Erlangen";"91058";"info@zv-kvue.nuernberg.de"
"Eschwege";"37269";"rudi.berleth@eschwege-rathaus.de"
"Eschweiler";"52249";"stadtverwaltung@eschweiler.de"
"Esens";"26427";"uwe.schuster@esens.de"
"Essen, Ruhr";"45121";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45127";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45128";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45130";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45131";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45133";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45134";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45136";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45138";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45139";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45141";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45143";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45144";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45145";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45147";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45149";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45219";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45239";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45257";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45259";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45276";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45277";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45279";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45289";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45307";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45309";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45326";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45327";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45329";"verkehrsueberwachung@ordnungsamt.essen.de"
"Essen, Ruhr";"45355";"verkehrsueberwachung@ordnungsamt.essen.de"
